ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn
1100000623,9999999999,OC4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,132,137,30283,30283,0,0,0,0.969263187
1100000624,9999999999,ACCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,128,128,263,263,0,0,0,0.801084231
1100000625,9999999999,AHKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,125,125,126,126,0,0,0,0.22681522
1100000626,9999999999,OC4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,132,132,4579,4579,0,0,0,0.403752842
1100000627,9999999999,RFAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,127,129,424,424,0,0,0,0.876625815
1100000628,9999999999,JANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,127,127,101,101,0,0,0,0.975491378
1100000629,9999999999,AHOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,127,127,187,187,0,0,0,0.003464588
1100000630,9999999999,G BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14224,14491,27367081,0,27367081,27367081,0,0.557602154
1100000631,9999999999,EAGBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,133,133,94,94,0,0,0,0.111792833
1100000632,9999999999,UEADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,133,132,121,121,0,0,0,0.640642391
1100000633,9999999999,O2WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,133,132,77,77,0,0,0,0.097795205
1100000634,9999999999,UBASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,132,132,28,28,0,0,0,0.51145488
1100000635,9999999999,IBAER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,133,133,127,127,0,0,0,0.149924899
1100000636,9999999999,IBAER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,133,133,318,318,0,0,0,0.590857589
1100000637,9999999999,BANOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,134,134,308,308,0,0,0,0.157803459
1100000638,9999999999,LUBARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,135,135,218,218,0,0,0,0.449028272
1100000639,9999999999,UCARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,133,133,39,39,0,0,0,0.849467603
1100000640,9999999999,CAJ&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,134,134,93,93,0,0,0,0.550760087
1100000641,9999999999,BAMCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,133,132,421,421,0,0,0,0.271227542
1100000642,9999999999,ACAITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,133,132,26,26,0,0,0,0.397965077
1100000643,9999999999,LCABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,132,132,22,0,0,0,22,0.765542479
1100000644,9999999999,LCABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,133,133,174,0,196,0,174,0.561650734
1100000645,9999999999,PHCALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,132,132,58,58,0,0,0,0.923687942
1100000646,9999999999,DARESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,134,134,253,253,0,0,0,0.594602946
1100000647,9999999999,DATIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,133,133,510,510,0,0,0,0.016283395
1100000648,9999999999,ADANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,135,135,927,927,0,0,0,0.133519334
1100000649,9999999999,NEDASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,133,132,55,55,0,0,0,0.461665255
1100000650,9999999999,AG2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,132,132,21,21,0,0,0,0.655934811
1100000651,9999999999,IMALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,136,133,94,94,0,0,0,0.124092764
1100000652,9999999999,EJANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,134,134,108,108,0,0,0,0.624023743
1100000653,9999999999,HMAWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,133,133,273,273,0,0,0,0.408274692
1100000654,9999999999,SMASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,133,133,105,105,0,0,0,0.497022654
1100000655,9999999999,EMAFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,132,134,68,68,0,0,0,0.49695601
1100000656,9999999999,NAAWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,132,132,101,101,0,0,0,0.372256978
1100000657,9999999999,UBASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,133,132,116,116,0,0,0,0.079977585
1100000658,9999999999,MANOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,134,134,87,87,0,0,0,0.021695576
1100000659,9999999999,NAAPMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,133,132,120,120,0,0,0,0.352503681
1100000660,9999999999,RMATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,134,134,65,65,0,0,0,0.590385251
1100000661,9999999999,KAJMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,136,136,200,200,0,0,0,0.771501364
1100000662,9999999999,O2WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,133,132,276,276,0,0,0,0.97818304
1100000663,9999999999,UMAESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,136,136,131,131,0,0,0,0.708759516
1100000664,9999999999,HAJNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,139,139,135,135,0,0,0,0.662003361
1100000665,9999999999,EMAIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,134,134,87,87,0,0,0,0.861698048
1100000666,9999999999,NAAEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,135,134,396,396,0,0,0,0.958245535
1100000667,9999999999,NMASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,136,135,197,197,0,0,0,0.097305879
1100000668,9999999999,NAAPMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,133,132,40,40,0,0,0,0.231295492
1100000669,9999999999,EMAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,136,137,358,358,0,0,0,0.127246248
1100000670,9999999999,EASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,138,138,324,324,0,0,0,0.945893221
1100000671,9999999999,GEHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,133,133,74,74,0,0,0,0.145163285
1100000672,9999999999,JAHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,133,133,78,78,0,0,0,0.97429926
1100000673,9999999999,OJAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,135,135,217,217,0,0,0,0.050607118
1100000674,9999999999,GJASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,137,138,231,231,0,0,0,0.826019175
1100000675,9999999999,JAULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,136,168,245,245,0,0,0,0.302462453
1100000676,9999999999,IBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,135,134,138,138,0,0,0,0.798983259
1100000677,9999999999,TL2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,133,132,85,85,0,0,0,0.088571742
1100000678,9999999999,IAJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,136,136,301,301,0,0,0,0.806730392
1100000679,9999999999,OJAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,133,133,325,325,0,0,0,0.106285115
1100000680,9999999999,EIAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,133,133,77,77,0,0,0,0.738431726
1100000681,9999999999,E536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,137,137,390,390,0,0,0,0.160387513
1100000682,9999999999,9337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,136,132,2171,2171,0,0,0,0.128852303
1100000683,9999999999,OT3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,132,132,413,413,0,0,0,0.426305752
1100000684,9999999999,OT3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,141,141,335,335,0,0,0,0.300602865
1100000685,9999999999,GC3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,133,133,8300,8300,0,0,0,0.825498782
1100000686,9999999999,NOC4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,140,145,30291,30291,0,0,0,0.970416608
1100000687,9999999999,BACCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,136,136,271,271,0,0,0,0.802237652
1100000688,9999999999,GAHKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,133,133,134,134,0,0,0,0.227968641
1100000689,9999999999,NOC4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,140,140,4587,4587,0,0,0,0.404906263
1100000690,9999999999,SRFAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,135,137,432,432,0,0,0,0.877779236
1100000691,9999999999,EJANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,135,135,109,109,0,0,0,0.976644799
1100000692,9999999999,JAHOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,135,135,195,195,0,0,0,0.004618009
1100000693,9999999999,IG BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14232,14499,27367089,0,27367089,27367089,0,0.558755575
1100000694,9999999999,EAGBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,146,146,107,107,0,0,0,0.112795413
1100000695,9999999999,UEADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,146,145,134,31,0,0,0,0.641644971
1100000696,9999999999,O2WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,146,145,90,90,0,0,0,0.098797785
1100000697,9999999999,UBASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,145,145,41,41,0,0,0,0.51245746
1100000698,9999999999,IBAER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,146,146,140,140,0,0,0,0.150927479
1100000699,9999999999,IBAER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,146,146,331,331,0,0,0,0.591860169
1100000700,9999999999,BANOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,147,147,321,321,0,0,0,0.158806039
1100000701,9999999999,LUBARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,148,148,231,231,0,0,0,0.450030852
1100000702,9999999999,UCARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,146,146,52,52,0,0,0,0.850470183
1100000703,9999999999,CAJ&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,147,147,106,106,0,0,0,0.551762667
1100000704,9999999999,BAMCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,146,145,434,61,0,0,0,0.272230122
1100000705,9999999999,ACAITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,146,145,39,39,0,0,0,0.398967657
1100000706,9999999999,LCABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,145,145,35,0,0,0,35,0.766545059
1100000707,9999999999,LCABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,146,146,187,0,222,0,187,0.562653314
1100000708,9999999999,PHCALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,145,145,71,71,0,0,0,0.924690522
1100000709,9999999999,DARESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,147,147,266,266,0,0,0,0.595605526
1100000710,9999999999,DATIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,146,146,523,523,0,0,0,0.017285975
1100000711,9999999999,ADANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,148,148,940,940,0,0,0,0.134521914
1100000712,9999999999,NEDASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,146,145,68,68,0,0,0,0.462667835
1100000713,9999999999,AG2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,145,145,34,21,0,0,0,0.656937391
1100000714,9999999999,IMALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,149,146,107,107,0,0,0,0.125095344
1100000715,9999999999,EJANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,147,147,121,121,0,0,0,0.625026323
1100000716,9999999999,HMAWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,146,146,286,286,0,0,0,0.409277272
1100000717,9999999999,SMASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,146,146,118,118,0,0,0,0.498025234
1100000718,9999999999,EMAFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,145,147,81,81,0,0,0,0.49795859
1100000719,9999999999,NAAWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,145,145,114,114,0,0,0,0.373259558
1100000720,9999999999,UBASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,146,145,129,129,0,0,0,0.080980165
1100000721,9999999999,MANOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,147,147,100,100,0,0,0,0.022698156
1100000722,9999999999,NAAPMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,146,145,133,133,0,0,0,0.353506261
1100000723,9999999999,RMATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,147,147,78,78,0,0,0,0.591387831
1100000724,9999999999,KAJMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,149,149,213,213,0,0,0,0.772503944
1100000725,9999999999,O2WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,146,145,289,289,0,0,0,0.97918562
1100000726,9999999999,UMAESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,149,149,144,144,0,0,0,0.709762096
1100000727,9999999999,HAJNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,152,152,148,148,0,0,0,0.663005941
1100000728,9999999999,EMAIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,147,147,100,100,0,0,0,0.862700628
1100000729,9999999999,NAAEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,148,147,409,409,0,0,0,0.959248115
1100000730,9999999999,NMASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,149,148,210,210,0,0,0,0.098308459
1100000731,9999999999,NAAPMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,146,145,53,53,0,0,0,0.232298072
1100000732,9999999999,EMAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,149,150,371,371,0,0,0,0.128248828
1100000733,9999999999,EASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,151,151,337,337,0,0,0,0.946895801
1100000734,9999999999,GEHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,146,146,87,87,0,0,0,0.146165865
1100000735,9999999999,JAHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,146,146,91,91,0,0,0,0.97530184
1100000736,9999999999,OJAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,148,148,230,230,0,0,0,0.051609698
1100000737,9999999999,GJASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,150,151,244,244,0,0,0,0.827021755
1100000738,9999999999,JAULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,149,181,258,258,0,0,0,0.303465033
1100000739,9999999999,IBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,148,147,151,21,0,0,0,0.799985839
1100000740,9999999999,TL2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,146,145,98,98,0,0,0,0.089574322
1100000741,9999999999,IAJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,149,149,314,314,0,0,0,0.807732972
1100000742,9999999999,OJAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,146,146,338,338,0,0,0,0.107287695
1100000743,9999999999,EIAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,146,146,90,90,0,0,0,0.739434306
1100000744,9999999999,E536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,150,150,403,403,0,0,0,0.161390093
1100000745,9999999999,9337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,149,145,2184,2184,0,0,0,0.129854883
1100000746,9999999999,OT3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,145,145,426,426,0,0,0,0.427308332
1100000747,9999999999,OT3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,154,154,348,348,0,0,0,0.301605445
1100000748,9999999999,GC3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,146,146,8313,8313,0,0,0,0.826501362
1100000749,9999999999,NOC4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,153,158,30304,30304,0,0,0,0.971419188
1100000750,9999999999,BACCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,149,149,284,284,0,0,0,0.803240232
1100000751,9999999999,GAHKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,146,146,147,147,0,0,0,0.228971221
1100000752,9999999999,NOC4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,153,153,4600,4600,0,0,0,0.405908843
1100000753,9999999999,SRFAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,148,150,445,445,0,0,0,0.878781816
1100000754,9999999999,EJANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,148,148,122,122,0,0,0,0.977647379
1100000755,9999999999,JAHOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,148,148,208,208,0,0,0,0.005620589
1100000756,9999999999,IG BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14245,14512,27367102,0,27367102,27367102,0,0.559758155
1100000757,9999999999,GBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,180,180,141,141,0,0,0,0.109662018
1100000758,9999999999,ADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,180,179,168,168,0,0,0,0.638511576
1100000759,9999999999,WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,180,179,124,124,0,0,0,0.09566439
1100000760,9999999999,ASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,179,179,75,75,0,0,0,0.509324065
1100000761,9999999999,AER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,180,180,174,174,0,0,0,0.147794084
1100000762,9999999999,AER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,180,180,365,365,0,0,0,0.588726774
1100000763,9999999999,NOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,181,181,355,355,0,0,0,0.155672644
1100000764,9999999999,BARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,182,182,265,265,0,0,0,0.446897457
1100000765,9999999999,ARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,180,180,86,86,0,0,0,0.847336788
1100000766,9999999999,J&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,181,181,140,140,0,0,0,0.548629272
1100000767,9999999999,MCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,180,179,468,468,0,0,0,0.269096727
1100000768,9999999999,AITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,180,179,73,73,0,0,0,0.395834262
1100000769,9999999999,ABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,179,179,69,0,0,0,69,0.763411664
1100000770,9999999999,ABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,180,180,153,0,222,0,153,0.559519919
1100000771,9999999999,CALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,179,179,105,105,0,0,0,0.921557127
1100000772,9999999999,RESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,181,181,300,300,0,0,0,0.592472131
1100000773,9999999999,TIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,180,180,557,557,0,0,0,0.01415258
1100000774,9999999999,ANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,182,182,974,974,0,0,0,0.131388519
1100000775,9999999999,DASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,180,179,102,102,0,0,0,0.45953444
